,test_nll,test_acc,seed,device,verbose,decoding_alpha,decoding_method,decoding_disk_radii_1,decoding_disk_radii_2,num_tiles,data_filter,mapping_type,axis_resolution,vector_length_scale,vector_dimensionality
127,0.5656769860127856,0.7526698692899241,42,cuda,True,None,renyi_cubic,1,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
128,0.5613034022734282,0.7680400903362232,42,cuda,True,None,renyi_cubic,1,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
129,0.5398484463768917,0.7982945952286746,42,cuda,True,None,renyi_cubic,3,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
130,0.5167852642770894,0.8314561776447629,42,cuda,True,None,renyi_cubic,3,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
131,0.5203966712301551,0.8389533448650233,42,cuda,True,None,renyi_cubic,3,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
132,0.5766861320947083,0.8189765905148253,42,cuda,True,None,renyi_cubic,5,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
133,0.5489968295777894,0.8352127897152984,42,cuda,True,None,renyi_cubic,5,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
134,0.521963921329421,0.832985997102144,42,cuda,True,None,renyi_cubic,5,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
135,0.6570638238643338,0.6383624740882374,42,cuda,True,None,renyi_normalize,1,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
136,1.1176699461824111,0.6947489026730046,42,cuda,True,None,renyi_normalize,1,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
137,1.4086088241330792,0.7669203796950939,42,cuda,True,None,renyi_normalize,1,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
138,0.947814004836205,0.8358568764082995,42,cuda,True,None,renyi_normalize,3,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
139,0.5708519035994707,0.8387157968255663,42,cuda,True,None,renyi_normalize,3,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
140,0.6580010982287221,0.8905696522155084,42,cuda,True,None,renyi_normalize,3,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
141,1.1760348885539862,0.9016900520953002,42,cuda,True,None,renyi_normalize,5,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
142,0.594064281828241,0.91301257505898,42,cuda,True,None,renyi_normalize,5,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
143,0.4724606948112074,0.931495440949766,42,cuda,True,None,renyi_normalize,5,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
